32.819901,-83.664299
39.210201,-77.2397
25.782301,-80.179398
39.760201,-104.996597
42.968498,-78.749199
33.810902,-84.237999
32.562,-83.159698
35.329201,-81.057404
33.771198,-111.387703
41.6049,-93.749901
42.219398,-121.796097
33.9823,-84.487999
36.763802,-119.719002
33.797901,-84.387703
42.436501,-71.085403
45.732601,-93.919601
43.213001,-77.641998
38.579102,-121.480904
47.667702,-117.406403
35.088902,-106.606102
39.908699,-75.0103
32.778198,-96.7687
33.820099,-84.366501
40.768299,-74.220802
47.4622,-122.475998
40.8521,-74.4077
38.8326,-77.284302
41.8256,-71.423897
46.839001,-92.134903
43.8867,-91.130402
35.6031,-80.997299
33.7523,-84.260498
33.946602,-84.5299
37.388401,-121.886299
25.7026,-80.332497
35.636002,-80.844101
35.776299,-78.761902
38.534,-121.443497
40.629101,-74.532402
40.922298,-72.6371
40.754799,-73.601799
27.9687,-82.469398
39.158501,-75.546402
42.272099,-83.7463
39.8284,-74.994598
32.986599,-83.648697
33.642399,-117.773903
32.030399,-81.115097
38.841301,-104.684799
37.217701,-80.393097
33.162399,-96.7155
39.5947,-75.693901
35.933998,-86.490097
41.782501,-88.149902
47.416698,3.7332
53.383301,-2.25
60.391102,5.3247
59.902199,10.6292
52.366699,-1.25
51.716702,8.7667
47.3167,5.0167
51.883301,0.9
54.5728,-1.1628
45.650002,9.15
58.599998,-3.5
46.3167,7.9832
51.916698,-0.2167
47.366699,8.4667
53.783298,-1.75
41.9146,-91.385498
38.640499,-90.295197
40.068699,-88.253098
38.027199,-84.496597
37.4986,-122.298203
37.646801,-122.0448
41.7644,-72.615601
41.918098,-87.875603
41.839699,-88.088699
41.489498,-87.992302
40.561199,-105.307198
40.711102,-111.890297
41.108101,-80.6166
42.599899,-83.149101
34.1134,-119.112396
42.207401,-87.814697
41.82,-88.296097
41.811901,-87.687302
40.087799,-105.373596
43.082199,-77.649101
40.133701,-88.182098
40.4231,-79.980598
54.988098,-1.6195
63.416698,10.4167
40.4249,-86.916199
29.834,-95.434196
51.266701,1.0833
41.641201,-111.896698
34.035999,-107.038002
35.208599,-97.444504
54.766701,-1.5667
42.8666,-78.840302
-34.4333,150.883194
32.775101,-117.076202
33.776299,-84.398003
57.716702,11.9667
46.916698,7.4667
49.450001,7.75
33.752499,-84.391998
28.566299,-81.260803
49.014999,12.0956
31.5,34.75
53.083302,8.8
52.266701,10.5333
39.471001,-87.411102
52.633301,1.3
-45.866699,170.5
44.032398,-123.095802
50.866699,8.0333
49.216702,-122.916801
54.583302,-5.9333
40.280499,-74.711998
43.077801,-89.413399
43.599998,3.8833
37.5326,-122.247803
-10,-55
53.716702,-0.3333
50.900002,-1.4
38.9146,-77.0756
34.9249,-82.433098
39.230301,-86.4692
40.758801,-73.967796
33.793701,-84.320503
38.883301,-6.9667
53,-2.2833
37.906898,-122.037102
38.951199,-76.603699
34.742298,-92.371002
35.114899,-80.705002
37.536999,-77.490799
39.156399,-75.495598
33.981499,-80.9935
41.1562,-73.805199
38.557301,-121.496002
33.671299,-117.777397
40.160198,-87.672897
25.709999,-80.173302
37.393101,-122.076698
42.049999,12.6167
52.966702,-1.1667
52.466702,-2.3833
52.5,5.75
55.400002,10.3833
46.733299,15.9667
50.616699,5.9333
52.016701,11.75
48.200001,11.6333
64.150002,-21.950001
45.966702,5.9
56.5,-2.9667
46.055302,14.5144
48.716702,21.25
47.666698,9.1833
53.2719,-9.0489
61.766701,6.2167
53.916698,-1.3833
35.889702,14.4425
51.799999,-0.0667
51.516701,-0.3333
57.466702,-4.2333
52.033298,-0.7
53.733299,-2.9667
51.4333,6.75
51,3.75
39.366699,22.950001
48.150002,17.116699
52,-0.9834
51.833302,-2.25
50.366699,17.0333
52.6647,-8.6231
47.216702,-1.55
39.689701,-82.609299
39.922699,-82.856598
40.744999,-73.571503
42.3475,-71.040604
40.587601,-105.324303
30.2971,-97.8181
60.716702,-135.050095
45.5201,-122.860397
30.4494,-84.290901
38.863499,-77.193901
19.4342,-99.138603
-41.299999,174.783295
14.6333,121.033302
-20.0168,148.233307
-33.75,151.149994
13,122
38.828899,-104.809898
26.606501,-81.950203
39.8396,-105.1278
61.1884,-149.893906
28.5452,-81.373299
32.759399,-97.245598
45.633301,-73.849998
41.566799,-81.5261
32.936901,-80.104301
40.2085,-75.040604
35.683998,-85.778198
32.9039,-117.207901
41.605999,-81.511002
47.5839,-122.052299
38.325001,-76.637398
36.729698,-101.426102
30.6045,-96.308098
39.004501,-77.104599
45.498901,-122.693199
37.969501,-76.766502
30.582199,-96.289299
37.7952,-122.420799
47.200001,7.5667
49.299999,7.0667
53.75,87.099998
48.366699,10.8833
52.75,5.9667
61.5,23.75
51.5,-3.2
50.900002,4.4333
54.783298,9.4333
55.416698,11.5667
62.016701,-6.7668
51.033298,4.4667
53.483299,-2.2668
53.549999,8.5833
46.200001,6.1667
41.666698,12.5
60.666698,17.1667
48.866699,2.4333
53.833302,-0.4167
46,2
47.0667,15.45
51.450001,7.0833
62.450001,-114.349998
43.799999,-79.416801
33.369598,-84.819397
41.4296,-73.777603
45.200001,-64.116699
45.349998,-72.516701
38.7514,-90.411499
44.150002,-78.449997
40.5989,-105.2528
40.824699,-96.778297
38.874401,-104.751503
44.967999,-93.092201
41.718102,-93.012299
34.0425,-84.026199
40.6964,-74.025299
36.746601,-76.039101
26.182699,-80.134697
52.266701,6.8
51.549999,5.1167
53.616699,-2.15
48.9333,2.3
49.589699,11.0038
49.033298,10.3833
51.450001,7.0167
52.9333,-1.5
18.975,72.825798
35.335201,-118.921799
40.944599,-73.865997
44.505402,-88.0187
46.4949,-87.7995
39.064602,-105.327202
40.855701,-75.589203
21.4589,-158.012405
42.253101,-83.162102
41.2523,-73.5411
43.630299,-72.935898
39.615002,-79.959198
33.276501,-112.187202
42.147099,-71.528099
42.4221,-71.109299
49.266701,-122.783302
49.150002,-123.916801
46.0667,-62.8167
36.054901,-80.237801
47.283298,5.1
55.871899,9.8811
49.862801,8.5753
54.916698,9.7833
52.333302,4.9667
51.216702,-0.5667
53.3167,-2.9833
53.8167,-3.05
48.833302,10.1
41.2673,-96.079903
37.7686,-121.975502
34.421902,-119.7071
40.632702,-106.931801
42.240002,-87.877602
29.4028,-98.480598
35.697498,-105.982101
37.773602,-122.405296
69.116699,-105.033302
34.84,-115.967102
33.876801,-84.329102
47.002701,-123.671303
34.848598,-82.402901
35.849499,-106.288498
45.518101,-122.675102
45.532001,-122.6838
29.8249,-95.421997
39.998699,-75.136101
40.726799,-73.639702
47.794498,-122.194298
44.835201,-93.255203
47.620201,-122.142403
32.1231,-110.934898
33.935799,-78.919197
32.661301,-83.331001
35.259998,-80.804199
46.995499,-123.601196
42.177502,-72.594803
36.980202,-121.747002
46.534199,-120.613602
48.4352,-122.208199
43.114799,-89.529198
36.165699,-86.778099
38.6931,-121.309502
37.765202,-121.115402
37.7757,-122.412102
47.6992,-122.196297
36.751099,-76.268303
26.066299,-80.248398
42.479599,-83.238503
41.825298,-88.058296
40.8578,-74.152199
29.690001,-82.374901
33.577301,-101.880798
33.1991,-97.148003
26.4051,-80.175903
35.4011,-80.869499
33.765499,-84.647003
33.879398,-84.844299
33.865601,-84.072502
33.306702,-112.130898
41.776199,-77.956703
30.5741,-90.963501
40.203701,-76.735001
35.599098,-105.973
40.650101,-74.258797
42.257801,-83.285896
33.539299,-82.315598
33.013199,-80.1073
32.9203,-80.0774
40.880299,-77.812897
40.125599,-74.994301
40.283199,-75.064102
43.599998,1.4333
47.333302,13.3333
55.716702,12.45
51.3167,-2.2333
51.349998,-0.7334
51.049999,22.633301
53.416698,14.5833
53.650002,-1.7833
47.466702,8.3
56,10
49.133301,6.1667
43.133301,131.899994
42.833302,12.8333
49.4333,1.0833
39.822601,-86.129997
45.456001,-122.799599
37.667198,-121.880402
43.089298,-75.188499
35.963001,-84.2967
45.542,-94.495201
34.299099,-119.222702
48.202801,-114.303902
40.299,-76.8013
43.700001,7.25
37.886299,-122.562897
38.585499,-121.492599
32.2472,-110.947502
29.807699,-95.391403
39.339298,-82.013802
-41.17,173.14
38.961498,-77.341904
39.960899,-75.1968
31.7696,-106.378502
36.096401,-115.152901
40.7985,-111.999901
39.564499,-75.597
44.989101,-93.340202
35.317501,-101.873802
45,-0.5333
38.831799,-77.288803
42.583302,-71.752296
37.966999,-121.295502
39.191399,-85.891296
39.969002,-83.011398
41.490398,-81.675598
39.772701,-86.157997
31.516399,-97.1604
32.301899,-90.1819
34.783298,135.466705
40.401001,-74.1446
44.933399,-93.442703
42.673698,-73.608803
40.265499,-74.816803
39.080898,-77.604401
42.4426,-71.226501
35.053398,-78.781097
31.550501,-97.166603
35.610901,-111.324402
37.5341,-122.025398
37.474098,-122.351196
33.303799,-111.932899
38.962502,-94.5746
32.7318,-96.822701
44.065601,-121.3106
42.237301,-71.531403
31.8619,-102.091301
41.077,-80.680199
32.7631,-96.798401
40.818901,-96.7099
43.156601,-77.603996
44.737202,-93.032898
33.396702,-111.929298
42.558201,-83.477303
45.5322,-122.601196
41.7155,-73.834
40.2635,-75.617203
42.537102,-71.107201
43.75,-79.199997
41.639999,-93.716599
42.988499,-71.462097
33.049599,-117.056602
48.766701,9.1833
43.299999,5.4
33.427601,-111.933098
35.797699,-78.625298
35.841099,-78.630402
32.311298,-90.397202
45.333302,-75.900002
44.594501,-122.581703
41.655102,-85.387299
41.7663,-72.674599
43.735199,-116.4104
41.412998,-75.6539
42.680401,-84.271202
38.813301,-90.303299
41.7841,-72.694702
43.0602,-77.520699
47.693901,-116.782501
33.553299,-111.879799
44.9072,-92.8162
38.785801,-107.970802
40.799702,-77.862297
38.797199,-77.105698
36.904598,-76.252899
42.020302,-87.905899
41.495098,-90.604897
47.116001,-114.049797
45.266701,-66.066704
40.7556,-111.883698
37.3937,-122.036697
40.577301,-77.264
33.863899,-98.478302
24.8598,-168.021896
32.580101,-96.748596
34.1124,-84.302101
42.565201,-70.853798
37.186401,-93.296204
28.059999,-82.407898
45.650002,6.1667
38.462299,-92.302101
43.1982,-77.550003
42.062199,-71.235802
40.003399,-75.186798
36.071499,-79.794197
40.2201,-75.2379
38.389099,-122.741798
32.294201,-64.783897
43.662998,-70.264099
34.9091,-82.3843
45.519501,-122.690201
42.565102,-70.853798
38.811401,-77.063599
39.0896,-77.184097
21.1098,-157.531204
30.4634,-87.289902
40.303699,-74.1614
42.673901,-83.295097
32.7673,-96.777702
45.308498,-122.7855
-29.7833,30.8333
39.092701,-94.504997
40.752998,-73.973198
32.8083,-117.095596
39.8036,-75.005798
41.053398,-74.172798
38.018101,-121.3255
34.570801,-110.031998
38.907501,-95.284103
32.840302,-97.091904
38.204399,-85.687202
32.963799,-96.713303
33.089298,-96.706001
37.850399,-122.531403
42.404202,-72.529602
45.168301,-93.8937
44.163101,-94.003403
41.936001,-87.885002
38.629902,-90.2164
32.236401,-80.695801
46.785801,-116.777298
47.030102,-122.857697
45.4081,-122.723099
43.282501,-85.077698
32.620602,-96.8228
51.633301,-1.1167
32.869999,-105.948997
38.295101,-77.483704
37.184601,-93.319901
40.281399,-76.859901
44.932899,-93.367302
42.0564,-88.072502
39.002399,-77.103401
50.383301,2.2833
39.397999,-84.180901
44.979301,-93.273003
41.3438,-72.951302
32.910198,-96.7892
39.746201,-121.840202
44.780499,-91.475502
36.895699,-80.327499
29.998899,-89.987297
41.097698,-74.010902
33.412601,-82.061798
41.4669,-71.880699
45.7118,-118.638
43.0452,-76.159798
50.283298,21.6833
43.516701,-111.691498
33.640301,-117.769402
33.8871,-118.239197
49.900002,2.3
36.242401,-116.160599
36.1241,-80.2854
30.2313,-97.715202
39.875999,-74.230499
37.7896,-122.395599
39.5812,-104.862198
33.932201,-84.1819
44.299999,-76.566704
40.054298,-74.840103
41.883499,-87.946404
35.630798,-112.052399
46.838699,-117.644302
40.343601,-74.694
39.301998,-76.620003
41.504799,-81.602798
52.1833,-1.5
43.662498,-116.168198
38.298801,-77.458504
40.729099,-73.9916
46.758598,-112.113503
36.131901,-95.9543
47.573799,-120.351898
38.9105,-121.131302
38.003101,-121.917198
43.25,-79.833298
38.893299,-77.014603
38.6171,-90.450401
42.1791,-71.121201
33.682899,-117.778397
37.3759,-119.652397
30.460501,-91.1017
42.507,-83.154404
41.674,-83.5289
38.8694,-94.8302
48.6833,6.2
42.968498,-85.607903
36.577499,-79.441597
12.5167,-70.016701
42.728298,-84.488297
36.9119,-121.7575
42.322399,-122.793701
36.514702,-82.473099
29.697599,-91.265404
51.400002,0.05
35.9566,-78.951797
42.270901,-83.727798
33.637798,-117.875298
42.7314,-84.553802
34.885101,-82.355904
43.048199,-87.922203
33.9291,-84.177101
50.716702,-2
37.5415,-122.3041
37.6768,-121.916
41.966702,3.15
34.3078,-119.084297
39.968899,-75.829201
55.866699,-4.3667
47.795101,-122.202003
33.8685,-81.294098
37.770599,-122.264801
47.492401,-122.235901
43.584202,-83.886902
41.068901,-85.165497
45.481701,-122.637299
40.541199,-119.586899
42.276299,-83.711197
40.5061,-111.869698
35.046299,-85.312897
38.903999,-77.0317
34.025299,-6.8361
40.7271,-89.625099
33.367298,-112.066902
-33.916698,18.4167
30.6521,-96.341003
34.634701,-92.226898
47.665699,-95.9981
52.25,-0.8833
35.976398,-79.999001
43.998901,-70.372299
38.793201,-82.930603
43.532398,-70.651901
37.742802,-81.874901
39.762402,-86.1437
52.083302,0.4333
27.8333,-81.717003
65.016701,25.4667
54.9119,-1.3833
37.681099,-97.360397
51.366699,-0.4
45.6954,-122.594597
39.7505,-84.2687
14.5667,121.033302
32.2537,-110.883698
52.299999,4.7
42.120201,-87.838898
34.4538,-119.760498
35.063999,-101.785797
48.799999,2.1833
47.560299,-122.228104
46.810799,-92.072304
43.285999,-77.684303
51.25,0.75
51.700001,-0.45
53.966702,-1.0833
38.441502,-121.307098
48.866699,2.2332
54.75,-1.6167
27.7334,-82.690002
49.683601,8.6739
32.952499,-117.161903
36.297798,-87.083702
64,26
43.483299,-1.4834
51.849998,4.3333
44.430099,-73.026703
51.483299,0.3333
52.133301,-1.3667
51.4333,0.3667
55.1833,-1.6833
38.033901,-122.585503
39.7883,-104.8228
40.015499,-105.269997
39.083302,-8.9
51.283298,-0.5333
32.230801,-95.3405
50.8167,-0.3333
57.200001,-2.3
42.1497,-74.9384
36.1367,-80.683098
41.6633,-86.272797
32.812901,-96.732903
30.2931,-97.7369
51.483299,-0.2667
42.647999,-71.165703
43.191002,-89.729301
53.216702,-1.7167
53.383301,-2.6
34.492001,-114.754997
30.2924,-81.673203
51.5,5.4
55.0667,-1.4667
50.4333,30.516701
39.556198,-76.870796
51.200001,-1.4834
55.516701,-1.7
51.400002,-1.3167
37.784801,-122.727798
39.729198,-104.970299
55.599998,-4.6667
55.833302,-4.25
40.4734,-75.7752
41.032902,-74.0429
51.383301,-0.5
51.666698,-0.4
50.833302,-0.1833
52.116699,-0.2833
34.966,-81.933701
40.832401,-96.680199
40.0812,-75.568001
50.833302,-0.15
45.073601,-93.138
41.0089,-73.920898
50.716702,-1.8833
52.283298,8.9167
33.9883,-83.879501
59.283298,18.0667
53.116699,-1.3333
46.833302,9.2833
55,73.400002
34.314301,-86.241997
44.958698,-91.319504
40.728401,-73.495399
55.299999,-2.25
59.894402,30.2642
52.5667,-1.8167
39.022999,-77.399399
29.811199,-85.303596
37.893101,-122.144798
41.7999,-87.970703
47.166698,27.6
61,24.450001
-12.05,-77.050003
52.799999,-0.8
43.165798,-70.962799
51.383301,-2.35
50.400002,-4.1167
40.820499,-74.306099
65.916702,26.5333
52.366699,0.2167
13.6667,1.7833
52.900002,-1.85
33.6572,-117.678802
42.343102,-71.123001
35.724602,-111.658203
48.083302,-1.6833
46.966702,8.35
42.918098,-78.865898
42.466599,-83.1782
30.2873,-90.926003
52.299999,-1.9333
45.4963,-122.800102
34.651402,-86.754204
44.574501,-75.0597
34.016399,-80.983398
53.533298,-2.6167
56.150002,10.2167
51.416698,-0.8667
52.75,-1.2833
37.914398,-95.197701
29.948299,-90.122498
52,-2.05
40.585899,-74.148003
44.833302,11.5833
46.616699,9.1833
39.6675,20.8508
40.738998,-73.983498
43.150002,-79.5
30.677299,-96.395103
51.966702,-0.2167
48.5667,2.6
47.026402,-122.7967
32.474201,-94.742798
40.740898,-73.999802
42.4025,-122.758102
52.583302,-0.25
47.6637,-122.070999
42.983299,-81.25
61.0667,28.1833
35.333302,25.133301
49.3167,-123.066704
28.625401,-81.364601
42.809601,-70.873199
50.633301,3.0667
53.283298,9.7167
54.5667,-5.95
51.75,-0.4667
22.2833,114.150002
52.166698,-4.15
41.7743,-88.016998
41.3102,-72.929497
41.816799,-88.791
52.766701,-1.2
49.870602,8.6494
30.5357,-84.247704
51.400002,-1.2667
25.881599,-80.313599
35.624001,-77.391998
45.466702,-75.516701
53.25,-2.1167
21.3097,-157.843796
53.400002,-2.15
40.640301,22.9438
40.0438,-105.306999
52.266701,-2.15
40.368099,-75.911697
34.756901,-111.2799
39.3493,-83.702904
43.608799,-83.953003
40.868301,-73.000198
31.2222,121.458099
51.966702,5.6667
37.577499,-77.534698
48.116699,-77.766701
51.898602,-8.4958
52.133301,-0.45
55.799999,12.4667
41.8195,-71.411499
47.466702,8.3833
52.473099,-8.4306
43.623001,-116.320503
32.783901,-96.775597
41.919399,-91.678902
41.013699,-73.706001
42.277599,-85.580399
38.3666,-75.583702
50.849998,-1.1833
42.0182,-91.655701
45.6833,13.0667
41.031399,-73.7696
51.383301,-0.2
49.297798,8.7014
40.549999,23.016701
42.783298,-80.983299
45.052299,-93.254097
51.416698,-0.25
59.849998,17.633301
48.916698,2.3833
53.650002,-2.6167
46.134102,-118.291397
39.7453,-84.207497
51.333302,0.75
53,-1.1333
32.9328,-97.080803
54.883301,-2.8333
43.061798,-89.3946
33.595699,-117.7155
44.948601,-93.329903
51.516701,-0.7
43.833302,4.35
51.4333,-0.5167
56.400002,-3.4333
35.970798,-83.959999
38.692902,-77.204002
42.255901,-83.6968
50.833302,-1.0667
53.583302,-2.4333
39.599602,-104.902802
51.483299,7.2167
40.218899,-111.635399
51.6833,-2.45
53.333302,-1.2833
55.700001,13.1833
41.0186,28.964701
53.883301,-1.9167
28.243,-81.401001
10.5,-66.916702
47.5667,4.5167
41.737,-73.741096
27.281,-82.471298
34.9091,-81.052399
47.105301,-88.548203
44.9944,-93.240799
42.692902,-73.837997
40.4534,-74.334198
40.343399,-75.946899
41.695801,-73.896202
23.2103,120.184196
39.579498,-119.753799
43.450001,-80.5
35.544899,-97.499603
38.8741,-77.099197
49.6833,21.7833
37.370201,-122.218201
47.8997,-122.255501
36.868599,-76.355202
38.0667,23.8167
-26.1,27.9832
41.376202,-73.471397
48.833302,2.25
45.5667,9.35
40.662201,-75.390297
41.307301,-76.881104
39.9394,-76.666397
47.216702,7.7833
40.434399,-80.024803
56.416698,56.650002
37.521099,-122.314697
42.362099,-71.023697
52.333302,8.8833
44.826099,-93.353897
38.878201,-99.334801
46.1618,-119.170097
33.390099,-111.718002
38.093601,-78.561096
39.284698,-76.620598
38.925201,-77.392799
40.755299,-73.993202
47.497799,-120.214401
42.300098,-83.224403
35.1236,-89.842499
42.973499,-88.127701
45.487301,-122.871498
37.585899,-121.883003
41.3265,-73.693703
39.0481,-76.452003
42.3932,-71.133797
32.233799,-110.949997
38.938099,-104.917397
40.313999,-74.508904
42.223301,-83.729301
40.863998,-74.055603
44.346802,-123.325996
32.2911,-90.192703
37.064701,-80.771202
52.966702,-1.0167
58.266701,-6.3167
32.980999,-96.604599
51.799999,-1.5
30.264099,-97.7136
42.323101,-83.713898
32.831402,-97.052101
38.769901,-93.811699
41.686001,-72.729599
40.3022,-76.866302
41.456902,-81.693001
33.9062,-84.433701
45.016701,1.8
32.233398,-86.208504
26.221201,-80.261398
40.116901,-88.265198
50.666698,-120.333298
42.682598,-83.386299
50.8167,8.7667
36.1866,-86.785202
39.721699,20.839199
53.5,-2.1
51.599998,-1.1333
51.766701,-0.1667
42.362801,-71.084801
42.308899,-75.391602
56.849998,60.599998
38.700001,-9.2333
30.1987,-97.797203
51.666698,-0.0667
50.733299,-4
29.698601,-95.207199
37.494099,-77.556503
51.283298,-2.4
40.598202,-75.5373
52,4.2
38.1954,-121.994904
34.6278,-112.262802
32.7715,-97.079597
33.152901,-97.091904
41.082001,-81.528099
34.135899,-81.334396
43.104301,-77.429001
32.872898,-97.201897
32.7537,-96.7659
41.596802,-86.293098
41.076401,-81.5103
37.714401,-121.906303
43.683498,-85.351799
41.707401,-87.975601
33.701099,-117.817299
51.383301,-0.1
29.5,45.75
48.349998,12.9333
49.548302,8.6661
63,17.4
51.283298,0.0333
44.784901,-85.4907
38.8936,-77.110397
31.106001,-97.647499
33.749001,-78.926903
31.763599,-106.484596
51.883301,-0.5167
36.0858,-115.147102
33.016899,-116.846001
50.950001,5.9667
53.700001,10.0167
52.5,6.0833
42.504799,-71.2015
43.008801,-86.128998
42.398602,-71.245102
38.451401,-78.8564
40.9235,-73.998299
33.646999,-86.931801
42.509602,-82.936096
39.7201,-105.0215
